"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"13031","5","62149","77","0","2019","2","","Bulloch County, Georgia","Private","NAICS 62149 Other outpatient care centers","County, NAICS 5-digit -- by ownership sector","All establishment sizes",5,66,44,47,683705,91140,955,1005,"",1.28,0.54,0.36,0.41,0.50,0.70,0.74,1.15,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","621492","78","0","2019","1","N","Bulloch County, Georgia","Private","NAICS 621492 Kidney dialysis centers","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",1.81,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","621492","78","0","2019","2","N","Bulloch County, Georgia","Private","NAICS 621492 Kidney dialysis centers","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",1.75,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","621493","78","0","2019","1","N","Bulloch County, Georgia","Private","NAICS 621493 Freestanding emergency medical centers","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",2.63,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","621493","78","0","2019","2","N","Bulloch County, Georgia","Private","NAICS 621493 Freestanding emergency medical centers","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",2.64,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","6215","76","0","2019","1","N","Bulloch County, Georgia","Private","NAICS 6215 Medical and diagnostic laboratories","County, NAICS 4-digit -- by ownership sector","All establishment sizes",18,0,0,0,0,0,0,0,"N",5.56,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","6215","76","0","2019","2","N","Bulloch County, Georgia","Private","NAICS 6215 Medical and diagnostic laboratories","County, NAICS 4-digit -- by ownership sector","All establishment sizes",18,0,0,0,0,0,0,0,"N",5.46,0,0,0,0,0,0,0,"N",1,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","62151","77","0","2019","1","N","Bulloch County, Georgia","Private","NAICS 62151 Medical and diagnostic laboratories","County, NAICS 5-digit -- by ownership sector","All establishment sizes",18,0,0,0,0,0,0,0,"N",5.56,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","62151","77","0","2019","2","N","Bulloch County, Georgia","Private","NAICS 62151 Medical and diagnostic laboratories","County, NAICS 5-digit -- by ownership sector","All establishment sizes",18,0,0,0,0,0,0,0,"N",5.46,0,0,0,0,0,0,0,"N",1,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","621511","78","0","2019","1","","Bulloch County, Georgia","Private","NAICS 621511 Medical laboratories","County, NAICS 6-digit -- by ownership sector","All establishment sizes",15,21,22,21,143138,118328,2184,516,"",6.46,0.59,0.60,0.58,0.39,0.58,0.86,0.66,"",0,0.0,1,5.0,1,4.8,1,5.0,-3368,-2.3,-1358,-1.1,244,12.6,-38,-6.9
"13031","5","621511","78","0","2019","2","","Bulloch County, Georgia","Private","NAICS 621511 Medical laboratories","County, NAICS 6-digit -- by ownership sector","All establishment sizes",15,21,23,21,179801,45842,1012,638,"",6.31,0.58,0.64,0.61,0.50,0.64,1.48,0.82,"",1,7.1,0,0.0,2,9.5,-1,-4.5,16412,10.0,11892,35.0,383,60.9,49,8.3
"13031","5","621512","78","0","2019","1","N","Bulloch County, Georgia","Private","NAICS 621512 Diagnostic imaging centers","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",3.28,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","621512","78","0","2019","2","N","Bulloch County, Georgia","Private","NAICS 621512 Diagnostic imaging centers","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",3.26,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","6216","76","0","2019","1","","Bulloch County, Georgia","Private","NAICS 6216 Home health care services","County, NAICS 4-digit -- by ownership sector","All establishment sizes",7,241,237,240,2967398,1781552,15149,954,"",1.25,0.92,0.88,0.90,2.41,1.96,1.41,2.69,"",0,0.0,32,15.3,29,13.9,29,13.7,294247,11.0,125193,7.6,-1507,-9.0,-28,-2.9
"13031","5","6216","76","0","2019","2","","Bulloch County, Georgia","Private","NAICS 6216 Home health care services","County, NAICS 4-digit -- by ownership sector","All establishment sizes",7,240,229,223,2869083,333163,2385,957,"",1.23,0.90,0.85,0.87,2.20,0.68,0.42,2.52,"",0,0.0,30,14.3,19,9.0,17,8.3,138122,5.1,-25795,-7.2,-1052,-30.6,-50,-5.0
"13031","5","62161","77","0","2019","1","","Bulloch County, Georgia","Private","NAICS 62161 Home health care services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",7,241,237,240,2967398,1781552,15149,954,"",1.25,0.92,0.88,0.90,2.41,1.96,1.41,2.69,"",0,0.0,32,15.3,29,13.9,29,13.7,294247,11.0,125193,7.6,-1507,-9.0,-28,-2.9
"13031","5","62161","77","0","2019","2","","Bulloch County, Georgia","Private","NAICS 62161 Home health care services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",7,240,229,223,2869083,333163,2385,957,"",1.23,0.90,0.85,0.87,2.20,0.68,0.42,2.52,"",0,0.0,30,14.3,19,9.0,17,8.3,138122,5.1,-25795,-7.2,-1052,-30.6,-50,-5.0
"13031","5","621610","78","0","2019","1","","Bulloch County, Georgia","Private","NAICS 621610 Home health care services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",7,241,237,240,2967398,1781552,15149,954,"",1.25,0.92,0.88,0.90,2.41,1.96,1.41,2.69,"",0,0.0,32,15.3,29,13.9,29,13.7,294247,11.0,125193,7.6,-1507,-9.0,-28,-2.9
"13031","5","621610","78","0","2019","2","","Bulloch County, Georgia","Private","NAICS 621610 Home health care services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",7,240,229,223,2869083,333163,2385,957,"",1.23,0.90,0.85,0.87,2.20,0.68,0.42,2.52,"",0,0.0,30,14.3,19,9.0,17,8.3,138122,5.1,-25795,-7.2,-1052,-30.6,-50,-5.0
"13031","5","6219","76","0","2019","1","N","Bulloch County, Georgia","Private","NAICS 6219 Other ambulatory health care services","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",1.92,0,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","6219","76","0","2019","2","N","Bulloch County, Georgia","Private","NAICS 6219 Other ambulatory health care services","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",1.42,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","62191","77","0","2019","1","N","Bulloch County, Georgia","Private","NAICS 62191 Ambulance services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",3.81,0,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","62191","77","0","2019","2","N","Bulloch County, Georgia","Private","NAICS 62191 Ambulance services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",2.52,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","621910","78","0","2019","1","N","Bulloch County, Georgia","Private","NAICS 621910 Ambulance services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",3.81,0,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","621910","78","0","2019","2","N","Bulloch County, Georgia","Private","NAICS 621910 Ambulance services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",2.52,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","62199","77","0","2019","1","N","Bulloch County, Georgia","Private","NAICS 62199 All other ambulatory health care services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.77,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","62199","77","0","2019","2","N","Bulloch County, Georgia","Private","NAICS 62199 All other ambulatory health care services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.76,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","621999","78","0","2019","1","N","Bulloch County, Georgia","Private","NAICS 621999 Miscellaneous ambulatory health care services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.98,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","621999","78","0","2019","2","N","Bulloch County, Georgia","Private","NAICS 621999 Miscellaneous ambulatory health care services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.96,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","622","75","0","2019","1","N","Bulloch County, Georgia","Private","NAICS 622 Hospitals","County, NAICS 3-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",1.27,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","622","75","0","2019","2","N","Bulloch County, Georgia","Private","NAICS 622 Hospitals","County, NAICS 3-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",1.26,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","6221","76","0","2019","1","N","Bulloch County, Georgia","Private","NAICS 6221 General medical and surgical hospitals","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.90,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","6221","76","0","2019","2","N","Bulloch County, Georgia","Private","NAICS 6221 General medical and surgical hospitals","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.88,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","62211","77","0","2019","1","N","Bulloch County, Georgia","Private","NAICS 62211 General medical and surgical hospitals","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.90,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","62211","77","0","2019","2","N","Bulloch County, Georgia","Private","NAICS 62211 General medical and surgical hospitals","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.88,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","622110","78","0","2019","1","N","Bulloch County, Georgia","Private","NAICS 622110 General medical and surgical hospitals","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.90,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","622110","78","0","2019","2","N","Bulloch County, Georgia","Private","NAICS 622110 General medical and surgical hospitals","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.88,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","6222","76","0","2019","1","N","Bulloch County, Georgia","Private","NAICS 6222 Psychiatric and substance abuse hospitals","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",5.21,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","6222","76","0","2019","2","N","Bulloch County, Georgia","Private","NAICS 6222 Psychiatric and substance abuse hospitals","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",5.31,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","62221","77","0","2019","1","N","Bulloch County, Georgia","Private","NAICS 62221 Psychiatric and substance abuse hospitals","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",5.21,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","62221","77","0","2019","2","N","Bulloch County, Georgia","Private","NAICS 62221 Psychiatric and substance abuse hospitals","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",5.31,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","622210","78","0","2019","1","N","Bulloch County, Georgia","Private","NAICS 622210 Psychiatric and substance abuse hospitals","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",5.21,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","622210","78","0","2019","2","N","Bulloch County, Georgia","Private","NAICS 622210 Psychiatric and substance abuse hospitals","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",5.31,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","623","75","0","2019","1","","Bulloch County, Georgia","Private","NAICS 623 Nursing and residential care facilities","County, NAICS 3-digit -- by ownership sector","All establishment sizes",12,784,818,799,4376695,3829259,23632,421,"",0.99,1.32,1.36,1.34,1.56,2.03,1.15,1.16,"",0,0.0,-31,-3.8,18,2.2,6,0.8,116286,2.7,119950,3.2,-9333,-28.3,13,3.2
"13031","5","623","75","0","2019","2","","Bulloch County, Georgia","Private","NAICS 623 Nursing and residential care facilities","County, NAICS 3-digit -- by ownership sector","All establishment sizes",12,856,860,854,4158870,2298042,15673,373,"",0.98,1.44,1.44,1.50,1.40,2.36,1.56,0.96,"",0,0.0,55,6.9,58,7.2,50,6.2,275753,7.1,178326,8.4,-4382,-21.8,1,0.3
"13031","5","6231","76","0","2019","1","N","Bulloch County, Georgia","Private","NAICS 6231 Nursing care facilities, skilled nursing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",1.49,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","6231","76","0","2019","2","N","Bulloch County, Georgia","Private","NAICS 6231 Nursing care facilities, skilled nursing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",1.49,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","62311","77","0","2019","1","N","Bulloch County, Georgia","Private","NAICS 62311 Nursing care facilities, skilled nursing","County, NAICS 5-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",1.49,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","62311","77","0","2019","2","N","Bulloch County, Georgia","Private","NAICS 62311 Nursing care facilities, skilled nursing","County, NAICS 5-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",1.49,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","623110","78","0","2019","1","N","Bulloch County, Georgia","Private","NAICS 623110 Nursing care facilities, skilled nursing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",1.49,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","623110","78","0","2019","2","N","Bulloch County, Georgia","Private","NAICS 623110 Nursing care facilities, skilled nursing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",1.49,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","6233","76","0","2019","1","","Bulloch County, Georgia","Private","NAICS 6233 Continuing care, assisted living facilities","County, NAICS 4-digit -- by ownership sector","All establishment sizes",6,562,587,579,2682395,2413348,17578,358,"",1.50,3.35,3.44,3.41,3.75,4.80,3.10,1.10,"",0,0.0,-29,-4.9,14,2.4,-2,-0.3,71959,2.8,68980,2.9,-3954,-18.4,13,3.8
"13031","5","6233","76","0","2019","2","","Bulloch County, Georgia","Private","NAICS 6233 Continuing care, assisted living facilities","County, NAICS 4-digit -- by ownership sector","All establishment sizes",6,614,622,626,2427389,1572873,12503,301,"",1.49,3.63,3.67,3.85,3.26,5.29,3.84,0.88,"",0,0.0,19,3.2,34,5.8,45,7.7,183984,8.2,62141,4.1,-2370,-15.9,8,2.7
"13031","5","62331","77","0","2019","1","","Bulloch County, Georgia","Private","NAICS 62331 Continuing care, assisted living facilities","County, NAICS 5-digit -- by ownership sector","All establishment sizes",6,562,587,579,2682395,2413348,17578,358,"",1.50,3.35,3.44,3.41,3.75,4.80,3.10,1.10,"",0,0.0,-29,-4.9,14,2.4,-2,-0.3,71959,2.8,68980,2.9,-3954,-18.4,13,3.8
"13031","5","62331","77","0","2019","2","","Bulloch County, Georgia","Private","NAICS 62331 Continuing care, assisted living facilities","County, NAICS 5-digit -- by ownership sector","All establishment sizes",6,614,622,626,2427389,1572873,12503,301,"",1.49,3.63,3.67,3.85,3.26,5.29,3.84,0.88,"",0,0.0,19,3.2,34,5.8,45,7.7,183984,8.2,62141,4.1,-2370,-15.9,8,2.7
"13031","5","623311","78","0","2019","1","N","Bulloch County, Georgia","Private","NAICS 623311 Continuing care retirement communities","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.93,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","623311","78","0","2019","2","N","Bulloch County, Georgia","Private","NAICS 623311 Continuing care retirement communities","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.93,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","623312","78","0","2019","1","N","Bulloch County, Georgia","Private","NAICS 623312 Assisted living facilities for the elderly","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,0,"N",1.71,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","623312","78","0","2019","2","N","Bulloch County, Georgia","Private","NAICS 623312 Assisted living facilities for the elderly","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,0,"N",1.69,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","6239","76","0","2019","1","N","Bulloch County, Georgia","Private","NAICS 6239 Other residential care facilities","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",2.06,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","6239","76","0","2019","2","N","Bulloch County, Georgia","Private","NAICS 6239 Other residential care facilities","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",2.04,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","62399","77","0","2019","1","N","Bulloch County, Georgia","Private","NAICS 62399 Other residential care facilities","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",2.06,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","62399","77","0","2019","2","N","Bulloch County, Georgia","Private","NAICS 62399 Other residential care facilities","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",2.04,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","623990","78","0","2019","1","N","Bulloch County, Georgia","Private","NAICS 623990 Other residential care facilities","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",2.06,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","623990","78","0","2019","2","N","Bulloch County, Georgia","Private","NAICS 623990 Other residential care facilities","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",2.04,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","624","75","0","2019","1","N","Bulloch County, Georgia","Private","NAICS 624 Social assistance","County, NAICS 3-digit -- by ownership sector","All establishment sizes",32,0,0,0,0,0,0,0,"N",0.23,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","624","75","0","2019","2","N","Bulloch County, Georgia","Private","NAICS 624 Social assistance","County, NAICS 3-digit -- by ownership sector","All establishment sizes",32,0,0,0,0,0,0,0,"N",0.23,0,0,0,0,0,0,0,"N",1,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","6241","76","0","2019","1","","Bulloch County, Georgia","Private","NAICS 6241 Individual and family services","County, NAICS 4-digit -- by ownership sector","All establishment sizes",9,20,16,16,122471,97816,1606,544,"",0.07,0.04,0.04,0.04,0.08,0.09,0.09,2.09,"",1,12.5,1,5.3,-3,-15.8,-2,-11.1,20146,19.7,68807,237.2,1072,200.7,122,28.9
"13031","5","6241","76","0","2019","2","","Bulloch County, Georgia","Private","NAICS 6241 Individual and family services","County, NAICS 4-digit -- by ownership sector","All establishment sizes",9,18,18,16,136582,54986,934,606,"",0.07,0.04,0.04,0.04,0.08,0.08,0.09,2.16,"",1,12.5,1,5.9,0,0.0,-1,-5.9,41393,43.5,37592,216.1,673,257.9,184,43.6
"13031","5","62411","77","0","2019","1","","Bulloch County, Georgia","Private","NAICS 62411 Child and youth services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,13,13,13,69904,68456,1071,414,"",1.79,0.36,0.36,0.36,0.39,0.78,0.76,1.10,"",0,0.0,-2,-13.3,0,0.0,0,0.0,5896,9.2,60027,712.1,1002,1452.2,54,15.0
"13031","5","62411","77","0","2019","2","","Bulloch County, Georgia","Private","NAICS 62411 Child and youth services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,11,11,13,80901,33119,485,533,"",1.77,0.30,0.30,0.37,0.42,0.82,0.88,1.31,"",0,0.0,-1,-8.3,-1,-8.3,1,8.3,19195,31.1,25133,314.7,448,1210.8,137,34.6
"13031","5","624110","78","0","2019","1","","Bulloch County, Georgia","Private","NAICS 624110 Child and youth services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,13,13,13,69904,68456,1071,414,"",1.79,0.36,0.36,0.36,0.39,0.78,0.76,1.10,"",0,0.0,-2,-13.3,0,0.0,0,0.0,5896,9.2,60027,712.1,1002,1452.2,54,15.0
"13031","5","624110","78","0","2019","2","","Bulloch County, Georgia","Private","NAICS 624110 Child and youth services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,11,11,13,80901,33119,485,533,"",1.77,0.30,0.30,0.37,0.42,0.82,0.88,1.31,"",0,0.0,-1,-8.3,-1,-8.3,1,8.3,19195,31.1,25133,314.7,448,1210.8,137,34.6
"13031","5","62412","77","0","2019","1","N","Bulloch County, Georgia","Private","NAICS 62412 Services for the elderly and disabled","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.03,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","62412","77","0","2019","2","N","Bulloch County, Georgia","Private","NAICS 62412 Services for the elderly and disabled","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.03,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","624120","78","0","2019","1","N","Bulloch County, Georgia","Private","NAICS 624120 Services for the elderly and disabled","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.03,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","624120","78","0","2019","2","N","Bulloch County, Georgia","Private","NAICS 624120 Services for the elderly and disabled","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.03,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","62419","77","0","2019","1","N","Bulloch County, Georgia","Private","NAICS 62419 Other individual and family services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.65,0,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","62419","77","0","2019","2","N","Bulloch County, Georgia","Private","NAICS 62419 Other individual and family services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.64,0,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","624190","78","0","2019","1","N","Bulloch County, Georgia","Private","NAICS 624190 Other individual and family services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.65,0,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","5","624190","78","0","2019","2","N","Bulloch County, Georgia","Private","NAICS 624190 Other individual and family services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.64,0,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
